ftv44.atsp.txt 5 33 200 0.1 0.9 OX SWP TUR ECH NCH 1000 0 1613 No optimal path
totalCost;error;time;PopulationNumber;pm;pk;cross;mutate;select;success;stop;stopCounter;optimalPathSize;maxErrorRatio
1802;	11.7173;	1;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1613;0
1965;	21.8227;	1;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1613;0
1838;	13.9492;	1;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1613;0
1947;	20.7068;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1613;0
1893;	17.359;	1;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1613;0
2113;	30.9981;	1;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1613;0
2733;	69.4358;	1;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1613;0
2476;	53.5028;	1;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1613;0
2135;	32.3621;	1;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1613;0
2506;	55.3627;	1;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1613;0
2064;	27.9603;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1613;0
2245;	39.1816;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1613;0
2413;	49.597;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1613;0
2017;	25.0465;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1613;0
2108;	30.6882;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1613;0
2689;	66.708;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1613;0
2477;	53.5648;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1613;0
2256;	39.8636;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1613;0
2664;	65.1581;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1613;0
2847;	76.5034;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1613;0
2196;	36.1438;	1;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1613;0
2223;	37.8177;	1;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1613;0
1896;	17.5449;	1;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1613;0
2116;	31.1841;	1;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1613;0
2134;	32.3001;	2;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1613;0
2600;	61.1903;	1;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1613;0
2328;	44.3273;	1;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1613;0
2349;	45.6293;	1;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1613;0
2192;	35.8958;	1;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1613;0
2293;	42.1575;	1;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1613;0
2345;	45.3813;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1613;0
2436;	51.0229;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1613;0
2379;	47.4892;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1613;0
2357;	46.1252;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1613;0
2372;	47.0552;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1613;0
2471;	53.1928;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;GEN;1000;1613;0
2751;	70.5518;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;GEN;1000;1613;0
2669;	65.4681;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;GEN;1000;1613;0
2833;	75.6355;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;GEN;1000;1613;0
2555;	58.4005;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;GEN;1000;1613;0
2285;	41.6615;	1;100;0.1;0.7;OX;SWP;TUR;FCH;NCH;1000;1613;0
2342;	45.1953;	1;100;0.1;0.7;OX;SWP;TUR;FCH;NCH;1000;1613;0
2228;	38.1277;	1;100;0.1;0.7;OX;SWP;TUR;FCH;NCH;1000;1613;0
2389;	48.1091;	1;100;0.1;0.7;OX;SWP;TUR;FCH;NCH;1000;1613;0
2325;	44.1414;	1;100;0.1;0.7;OX;SWP;TUR;FCH;NCH;1000;1613;0
2582;	60.0744;	1;100;0.1;0.7;PMX;SWP;TUR;FCH;NCH;1000;1613;0
2130;	32.0521;	1;100;0.1;0.7;PMX;SWP;TUR;FCH;NCH;1000;1613;0
2353;	45.8772;	1;100;0.1;0.7;PMX;SWP;TUR;FCH;NCH;1000;1613;0
2392;	48.2951;	1;100;0.1;0.7;PMX;SWP;TUR;FCH;NCH;1000;1613;0
2473;	53.3168;	2;100;0.1;0.7;PMX;SWP;TUR;FCH;NCH;1000;1613;0
2462;	52.6348;	0;100;0.1;0.7;OX;SWP;TUR;FCH;GEN;1000;1613;0
2422;	50.155;	0;100;0.1;0.7;OX;SWP;TUR;FCH;GEN;1000;1613;0
2681;	66.212;	0;100;0.1;0.7;OX;SWP;TUR;FCH;GEN;1000;1613;0
2712;	68.1339;	0;100;0.1;0.7;OX;SWP;TUR;FCH;GEN;1000;1613;0
2573;	59.5164;	0;100;0.1;0.7;OX;SWP;TUR;FCH;GEN;1000;1613;0
2285;	41.6615;	0;100;0.1;0.7;PMX;SWP;TUR;FCH;GEN;1000;1613;0
2550;	58.0905;	0;100;0.1;0.7;PMX;SWP;TUR;FCH;GEN;1000;1613;0
