pr2392.tsp.txt 2 2392 200 0.3 0.9 OX INV DUE FCH NCH 150 0 378032 No optimal path
totalCost;error;time;PopulationNumber;pm;pk;cross;mutate;select;success;stop;stopCounter;optimalPathSize;maxErrorRatio
9591625;	2437.25;	301;100;0.5;0.9;OX;SWP;DUE;FCH;NCH;150;378032;0
9402793;	2387.3;	301;100;0.5;0.9;OX;SWP;DUE;FCH;NCH;150;378032;0
9537311;	2422.88;	301;100;0.5;0.8;OX;SWP;DUE;FCH;NCH;150;378032;0
10087079;	2568.31;	301;100;0.5;0.8;OX;SWP;DUE;FCH;NCH;150;378032;0
9992069;	2543.18;	301;100;0.4;0.9;OX;SWP;DUE;FCH;NCH;150;378032;0
9796281;	2491.39;	301;100;0.4;0.9;OX;SWP;DUE;FCH;NCH;150;378032;0
9611791;	2442.59;	301;100;0.4;0.8;OX;SWP;DUE;FCH;NCH;150;378032;0
9502939;	2413.79;	301;100;0.4;0.8;OX;SWP;DUE;FCH;NCH;150;378032;0
