gr48.tsp 1 48 200 0.1 0.9 OX SWP TUR ECH NCH 1000 0 5046 No optimal path
totalCost;error;time
6354;	25.9215;	2;200;0.1;0.9;OX;INV;DUE;ECH;GEN;5046;0
6238;	23.6227;	3;200;0.1;0.9;PMX;INV;DUE;ECH;NCH;5046;0
6198;	22.83;	2;200;0.1;0.9;OX;INV;DUE;ECH;NCH;5046;0
6221;	23.2858;	1;200;0.1;0.9;PMX;INV;DUE;FCH;GEN;5046;0
5402;	7.05509;	1;200;0.1;0.9;OX;INV;DUE;FCH;GEN;5046;0
6038;	19.6591;	3;200;0.1;0.9;PMX;INV;DUE;FCH;NCH;5046;0
5386;	6.73801;	3;200;0.1;0.9;OX;INV;DUE;FCH;NCH;5046;0
7267;	44.0151;	5;200;0.1;0.9;PMX;INV;TUR;ECH;GEN;5046;0
6086;	20.6104;	4;200;0.1;0.9;OX;INV;TUR;ECH;GEN;5046;0
7049;	39.6948;	5;200;0.1;0.9;PMX;INV;TUR;ECH;NCH;5046;0
6823;	35.216;	5;200;0.1;0.9;OX;INV;TUR;ECH;NCH;5046;0
6231;	23.4839;	4;200;0.1;0.9;PMX;INV;TUR;FCH;GEN;5046;0
6076;	20.4122;	3;200;0.1;0.9;OX;INV;TUR;FCH;GEN;5046;0
7860;	55.7669;	4;200;0.1;0.9;PMX;INV;TUR;FCH;NCH;5046;0
6610;	30.9948;	5;200;0.1;0.9;OX;INV;TUR;FCH;NCH;5046;0
6846;	35.6718;	2;200;0.1;0.9;PMX;INV;DUE;ECH;GEN;5046;0
6388;	26.5953;	2;200;0.1;0.9;OX;INV;DUE;ECH;GEN;5046;0
5894;	16.8054;	3;200;0.1;0.9;PMX;INV;DUE;ECH;NCH;5046;0
5619;	11.3555;	6;200;0.1;0.9;OX;INV;DUE;ECH;NCH;5046;0
6138;	21.6409;	2;200;0.1;0.9;PMX;INV;DUE;FCH;GEN;5046;0
5525;	9.49267;	1;200;0.1;0.9;OX;INV;DUE;FCH;GEN;5046;0
5452;	8.04598;	3;200;0.1;0.9;PMX;INV;DUE;FCH;NCH;5046;0
5108;	1.2287;	3;200;0.1;0.9;OX;INV;DUE;FCH;NCH;5046;0
6669;	32.1641;	5;200;0.3;0.7;PMX;INV;TUR;ECH;GEN;5046;0
6662;	32.0254;	4;200;0.3;0.7;OX;INV;TUR;ECH;GEN;5046;0
7051;	39.7344;	5;200;0.3;0.7;PMX;INV;TUR;ECH;NCH;5046;0
5900;	16.9243;	5;200;0.3;0.7;OX;INV;TUR;ECH;NCH;5046;0
7195;	42.5882;	4;200;0.3;0.7;PMX;INV;TUR;FCH;GEN;5046;0
7778;	54.1419;	3;200;0.3;0.7;OX;INV;TUR;FCH;GEN;5046;0
6178;	22.4336;	4;200;0.3;0.7;PMX;INV;TUR;FCH;NCH;5046;0
6000;	18.9061;	4;200;0.3;0.7;OX;INV;TUR;FCH;NCH;5046;0
6391;	26.6548;	3;200;0.3;0.7;PMX;INV;DUE;ECH;GEN;5046;0
6070;	20.2933;	2;200;0.3;0.7;OX;INV;DUE;ECH;GEN;5046;0
6153;	21.9382;	8;200;0.3;0.7;PMX;INV;DUE;ECH;NCH;5046;0
5399;	6.99564;	7;200;0.3;0.7;OX;INV;DUE;ECH;NCH;5046;0
6874;	36.2267;	2;200;0.3;0.7;PMX;INV;DUE;FCH;GEN;5046;0
5246;	3.96354;	1;200;0.3;0.7;OX;INV;DUE;FCH;GEN;5046;0
6040;	19.6988;	4;200;0.3;0.7;PMX;INV;DUE;FCH;NCH;5046;0
5236;	3.76536;	3;200;0.3;0.7;OX;INV;DUE;FCH;NCH;5046;0
6756;	33.8882;	5;200;0.3;0.7;PMX;INV;TUR;ECH;GEN;5046;0
6494;	28.696;	4;200;0.3;0.7;OX;INV;TUR;ECH;GEN;5046;0
5974;	18.3908;	5;200;0.3;0.7;PMX;INV;TUR;ECH;NCH;5046;0
6482;	28.4582;	5;200;0.3;0.7;OX;INV;TUR;ECH;NCH;5046;0
6630;	31.3912;	4;200;0.3;0.7;PMX;INV;TUR;FCH;GEN;5046;0
6031;	19.5204;	3;200;0.3;0.7;OX;INV;TUR;FCH;GEN;5046;0
6896;	36.6627;	4;200;0.3;0.7;PMX;INV;TUR;FCH;NCH;5046;0
5703;	13.0202;	4;200;0.3;0.7;OX;INV;TUR;FCH;NCH;5046;0
6538;	29.568;	3;200;0.3;0.7;PMX;INV;DUE;ECH;GEN;5046;0
5414;	7.29291;	2;200;0.3;0.7;OX;INV;DUE;ECH;GEN;5046;0
6369;	26.2188;	7;200;0.3;0.7;PMX;INV;DUE;ECH;NCH;5046;0
5416;	7.33254;	11;200;0.3;0.7;OX;INV;DUE;ECH;NCH;5046;0
6333;	25.5054;	2;200;0.3;0.7;PMX;INV;DUE;FCH;GEN;5046;0
5152;	2.10067;	1;200;0.3;0.7;OX;INV;DUE;FCH;GEN;5046;0
6045;	19.7979;	3;200;0.3;0.7;PMX;INV;DUE;FCH;NCH;5046;0
5630;	11.5735;	5;200;0.3;0.7;OX;INV;DUE;FCH;NCH;5046;0
6740;	33.5711;	5;200;0.3;0.9;PMX;INV;TUR;ECH;GEN;5046;0
6214;	23.147;	4;200;0.3;0.9;OX;INV;TUR;ECH;GEN;5046;0
6522;	29.2509;	5;200;0.3;0.9;PMX;INV;TUR;ECH;NCH;5046;0
6838;	35.5133;	5;200;0.3;0.9;OX;INV;TUR;ECH;NCH;5046;0
6470;	28.2204;	4;200;0.3;0.9;PMX;INV;TUR;FCH;GEN;5046;0
6872;	36.1871;	3;200;0.3;0.9;OX;INV;TUR;FCH;GEN;5046;0
6552;	29.8454;	4;200;0.3;0.9;PMX;INV;TUR;FCH;NCH;5046;0
6715;	33.0757;	4;200;0.3;0.9;OX;INV;TUR;FCH;NCH;5046;0
6677;	32.3226;	3;200;0.3;0.9;PMX;INV;DUE;ECH;GEN;5046;0
5296;	4.95442;	2;200;0.3;0.9;OX;INV;DUE;ECH;GEN;5046;0
6384;	26.5161;	4;200;0.3;0.9;PMX;INV;DUE;ECH;NCH;5046;0
5390;	6.81728;	4;200;0.3;0.9;OX;INV;DUE;ECH;NCH;5046;0
5859;	16.1118;	2;200;0.3;0.9;PMX;INV;DUE;FCH;GEN;5046;0
5137;	1.80341;	1;200;0.3;0.9;OX;INV;DUE;FCH;GEN;5046;0
5616;	11.2961;	3;200;0.3;0.9;PMX;INV;DUE;FCH;NCH;5046;0
5270;	4.43916;	2;200;0.3;0.9;OX;INV;DUE;FCH;NCH;5046;0
6023;	19.3619;	5;200;0.3;0.9;PMX;INV;TUR;ECH;GEN;5046;0
5741;	13.7733;	4;200;0.3;0.9;OX;INV;TUR;ECH;GEN;5046;0
6552;	29.8454;	5;200;0.3;0.9;PMX;INV;TUR;ECH;NCH;5046;0
6972;	38.1688;	5;200;0.3;0.9;OX;INV;TUR;ECH;NCH;5046;0
6297;	24.7919;	4;200;0.3;0.9;PMX;INV;TUR;FCH;GEN;5046;0
5595;	10.8799;	3;200;0.3;0.9;OX;INV;TUR;FCH;GEN;5046;0
6747;	33.7099;	4;200;0.3;0.9;PMX;INV;TUR;FCH;NCH;5046;0
5863;	16.191;	4;200;0.3;0.9;OX;INV;TUR;FCH;NCH;5046;0
5852;	15.973;	3;200;0.3;0.9;PMX;INV;DUE;ECH;GEN;5046;0
5812;	15.1803;	2;200;0.3;0.9;OX;INV;DUE;ECH;GEN;5046;0
6308;	25.0099;	7;200;0.3;0.9;PMX;INV;DUE;ECH;NCH;5046;0
5388;	6.77765;	5;200;0.3;0.9;OX;INV;DUE;ECH;NCH;5046;0
6205;	22.9687;	2;200;0.3;0.9;PMX;INV;DUE;FCH;GEN;5046;0
5537;	9.73048;	1;200;0.3;0.9;OX;INV;DUE;FCH;GEN;5046;0
5863;	16.191;	3;200;0.3;0.9;PMX;INV;DUE;FCH;NCH;5046;0
5363;	6.2822;	2;200;0.3;0.9;OX;INV;DUE;FCH;NCH;5046;0
