gr24.tsp 5 24 200 0.1 0.9 OX SWP TUR ECH NCH 1000 0 1272 No optimal path
totalCost;error;time;PopulationNumber;pm;pk;cross;mutate;select;success;stop;stopCounter;optimalPathSize;maxErrorRatio
1373;	7.94025;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1272;0
1340;	5.34591;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1272;0
1336;	5.03145;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1272;0
1372;	7.86164;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1272;0
1395;	9.66981;	0;100;0.1;0.7;OX;SWP;DUE;FCH;NCH;1000;1272;0
1486;	16.8239;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1272;0
1517;	19.261;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1272;0
1369;	7.62579;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1272;0
1531;	20.3616;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1272;0
1417;	11.3994;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;NCH;1000;1272;0
1326;	4.24528;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1272;0
1368;	7.54717;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1272;0
1376;	8.1761;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1272;0
1478;	16.195;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1272;0
1328;	4.40252;	0;100;0.1;0.7;OX;SWP;DUE;FCH;GEN;1000;1272;0
1440;	13.2075;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1272;0
1629;	28.066;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1272;0
1507;	18.4748;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1272;0
1502;	18.0818;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1272;0
1474;	15.8805;	0;100;0.1;0.7;PMX;SWP;DUE;FCH;GEN;1000;1272;0
1577;	23.978;	0;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1272;0
1477;	16.1164;	0;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1272;0
1387;	9.04088;	0;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1272;0
1354;	6.44654;	0;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1272;0
1482;	16.5094;	0;100;0.1;0.7;OX;SWP;DUE;ECH;NCH;1000;1272;0
1681;	32.1541;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1272;0
1482;	16.5094;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1272;0
1529;	20.2044;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1272;0
1421;	11.7138;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1272;0
1435;	12.8145;	0;100;0.1;0.7;PMX;SWP;DUE;ECH;NCH;1000;1272;0
1480;	16.3522;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1272;0
1437;	12.9717;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1272;0
1510;	18.7107;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1272;0
1387;	9.04088;	0;100;0.1;0.7;OX;SWP;DUE;ECH;GEN;1000;1272;0
